Timestamp,X,Y
2024-04-02 14:17:15.190696,1421,1154
2024-04-02 14:17:15.292014,1421,1154
2024-04-02 14:17:15.393186,1421,1154
2024-04-02 14:17:15.496112,1421,1154
2024-04-02 14:17:15.597395,1421,1154
2024-04-02 14:17:15.701285,1421,1154
2024-04-02 14:17:15.803575,1421,1154
2024-04-02 14:17:15.905621,1421,1154
2024-04-02 14:17:16.007397,1421,1154
2024-04-02 14:17:16.108909,1421,1154
2024-04-02 14:17:16.210742,1421,1154
2024-04-02 14:17:16.312346,1403,1187
2024-04-02 14:17:16.415665,1352,1365
2024-04-02 14:17:16.516586,1330,1489
2024-04-02 14:17:16.617662,1316,1582
2024-04-02 14:17:16.720960,1301,1645
2024-04-02 14:17:16.823144,1288,1679
2024-04-02 14:17:16.925238,1287,1682
2024-04-02 14:17:17.027673,1287,1682
2024-04-02 14:17:17.129967,1287,1682
2024-04-02 14:17:17.233092,1287,1682
2024-04-02 14:17:17.335478,1287,1682
2024-04-02 14:17:17.437728,1287,1682
2024-04-02 14:17:17.540739,1287,1682
2024-04-02 14:17:17.643730,1287,1682
2024-04-02 14:17:17.746319,1287,1682
2024-04-02 14:17:17.849005,1287,1682
2024-04-02 14:17:17.951692,1287,1682
2024-04-02 14:17:18.055085,1287,1682
2024-04-02 14:17:18.157586,1287,1682
2024-04-02 14:17:18.260914,1287,1682
2024-04-02 14:17:18.362344,1287,1682
2024-04-02 14:17:18.464407,1287,1682
2024-04-02 14:17:18.567537,1287,1682
2024-04-02 14:17:18.669667,1287,1682
2024-04-02 14:17:18.772408,1287,1682
2024-04-02 14:17:18.873760,1287,1682
2024-04-02 14:17:18.975337,1287,1682
2024-04-02 14:17:19.088498,1287,1682
2024-04-02 14:17:19.191347,1287,1682
2024-04-02 14:17:19.294332,1287,1682
2024-04-02 14:17:19.397417,1287,1682
2024-04-02 14:17:19.499535,1287,1682
2024-04-02 14:17:19.602810,1287,1682
2024-04-02 14:17:19.704292,1287,1682
2024-04-02 14:17:19.807294,1287,1682
2024-04-02 14:17:19.908573,1287,1682
2024-04-02 14:17:20.011165,1287,1682
2024-04-02 14:17:20.113787,1287,1682
2024-04-02 14:17:20.215453,1287,1682
2024-04-02 14:17:20.317846,1287,1682
2024-04-02 14:17:20.419624,1287,1682
2024-04-02 14:17:20.522399,1287,1682
2024-04-02 14:17:20.623607,1287,1682
2024-04-02 14:17:20.725516,1287,1682
2024-04-02 14:17:20.828839,1287,1682
2024-04-02 14:17:20.929797,1287,1682
2024-04-02 14:17:21.032328,1287,1682
2024-04-02 14:17:21.135785,1287,1682
2024-04-02 14:17:21.238395,1287,1682
2024-04-02 14:17:21.341250,1287,1682
2024-04-02 14:17:21.442667,1287,1682
2024-04-02 14:17:21.545870,1287,1682
2024-04-02 14:17:21.648865,1287,1682
2024-04-02 14:17:21.752280,1287,1682
2024-04-02 14:17:21.854632,1287,1682
2024-04-02 14:17:21.956799,1287,1682
2024-04-02 14:17:22.059998,1287,1682
2024-04-02 14:17:22.163435,1287,1682
2024-04-02 14:17:22.265889,1287,1682
2024-04-02 14:17:22.368589,1287,1682
2024-04-02 14:17:22.471887,1287,1682
2024-04-02 14:17:22.574006,1287,1682
2024-04-02 14:17:22.677211,1287,1682
2024-04-02 14:17:22.779792,1287,1682
2024-04-02 14:17:22.882594,1287,1682
2024-04-02 14:17:22.984289,1287,1682
2024-04-02 14:17:23.087405,1287,1682
2024-04-02 14:17:23.191083,1287,1682
2024-04-02 14:17:23.292942,1287,1682
2024-04-02 14:17:23.395867,1287,1682
2024-04-02 14:17:23.498635,1287,1682
2024-04-02 14:17:23.601300,1287,1682
2024-04-02 14:17:23.704324,1287,1682
2024-04-02 14:17:23.805932,1287,1682
2024-04-02 14:17:23.908119,1287,1682
2024-04-02 14:17:24.012079,1287,1682
2024-04-02 14:17:24.112523,1287,1682
2024-04-02 14:17:24.213812,1287,1682
2024-04-02 14:17:24.314873,1287,1682
2024-04-02 14:17:24.415923,1287,1682
2024-04-02 14:17:24.519958,1287,1682
2024-04-02 14:17:24.622553,1287,1682
2024-04-02 14:17:24.724166,1287,1682
2024-04-02 14:17:24.827125,1287,1682
2024-04-02 14:17:24.929381,1287,1682
2024-04-02 14:17:25.032890,1287,1682
2024-04-02 14:17:25.133995,1287,1682
2024-04-02 14:17:25.234800,1287,1682
2024-04-02 14:17:25.335971,1287,1682
2024-04-02 14:17:25.440222,1287,1682
2024-04-02 14:17:25.541897,1287,1682
2024-04-02 14:17:25.644473,1287,1682
2024-04-02 14:17:25.746786,1287,1682
2024-04-02 14:17:25.848499,1287,1682
2024-04-02 14:17:25.950590,1287,1682
2024-04-02 14:17:26.055104,1287,1682
2024-04-02 14:17:26.157982,1287,1682
2024-04-02 14:17:26.261570,1287,1682
2024-04-02 14:17:26.364882,1287,1682
2024-04-02 14:17:26.466821,1287,1682
2024-04-02 14:17:26.570232,1287,1682
2024-04-02 14:17:26.672852,1287,1682
2024-04-02 14:17:26.775998,1287,1682
2024-04-02 14:17:26.878918,1287,1682
2024-04-02 14:17:26.981697,1287,1682
2024-04-02 14:17:27.083606,1287,1682
2024-04-02 14:17:27.186910,1287,1682
2024-04-02 14:17:27.289357,1287,1682
2024-04-02 14:17:27.392883,1287,1682
2024-04-02 14:17:27.495646,1287,1682
2024-04-02 14:17:27.598661,1287,1682
2024-04-02 14:17:27.702313,1287,1682
2024-04-02 14:17:27.803653,1287,1682
2024-04-02 14:17:27.906846,1287,1682
2024-04-02 14:17:28.010205,1287,1682
2024-04-02 14:17:28.113975,1287,1682
2024-04-02 14:17:28.216365,1287,1682
2024-04-02 14:17:28.320498,1287,1682
2024-04-02 14:17:28.423859,1287,1682
2024-04-02 14:17:28.528611,1287,1682
2024-04-02 14:17:28.631414,1287,1682
2024-04-02 14:17:28.734720,1287,1682
2024-04-02 14:17:28.839336,1287,1682
2024-04-02 14:17:28.942037,1287,1682
2024-04-02 14:17:29.046705,1287,1682
2024-04-02 14:17:29.150845,1287,1682
2024-04-02 14:17:29.255151,1287,1682
2024-04-02 14:17:29.358690,1287,1682
2024-04-02 14:17:29.461494,1287,1682
2024-04-02 14:17:29.565228,1287,1682
2024-04-02 14:17:29.668013,1287,1682
2024-04-02 14:17:29.769702,1287,1682
2024-04-02 14:17:29.873036,1287,1682
2024-04-02 14:17:29.976569,1287,1682
2024-04-02 14:17:30.080652,1287,1682
