Timestamp,X,Y
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
2024-04-09 13:17:46.040399,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
2024-04-09 13:17:46.040399,1103,594
2024-04-09 13:17:46.142415,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
2024-04-09 13:17:46.040399,1103,594
2024-04-09 13:17:46.142415,1103,594
2024-04-09 13:17:46.244545,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
2024-04-09 13:17:46.040399,1103,594
2024-04-09 13:17:46.142415,1103,594
2024-04-09 13:17:46.244545,1103,594
2024-04-09 13:17:46.346544,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
2024-04-09 13:17:44.715456,1103,594
2024-04-09 13:17:44.817198,1103,594
2024-04-09 13:17:44.919693,1103,594
2024-04-09 13:17:45.021565,1103,594
2024-04-09 13:17:45.122580,1103,594
2024-04-09 13:17:45.224450,1103,594
2024-04-09 13:17:45.326284,1103,594
2024-04-09 13:17:45.428233,1103,594
2024-04-09 13:17:45.530169,1103,594
2024-04-09 13:17:45.632174,1103,594
2024-04-09 13:17:45.734285,1103,594
2024-04-09 13:17:45.836248,1103,594
2024-04-09 13:17:45.938251,1103,594
2024-04-09 13:17:46.040399,1103,594
2024-04-09 13:17:46.142415,1103,594
2024-04-09 13:17:46.244545,1103,594
2024-04-09 13:17:46.346544,1103,594
2024-04-09 13:17:46.448561,1103,594
Timestamp,X,Y
2024-04-09 13:17:42.986069,1103,594
2024-04-09 13:17:43.087211,1103,594
2024-04-09 13:17:43.187671,1103,594
2024-04-09 13:17:43.289180,1103,594
2024-04-09 13:17:43.391226,1103,594
2024-04-09 13:17:43.493910,1103,594
2024-04-09 13:17:43.595699,1103,594
2024-04-09 13:17:43.697686,1103,594
2024-04-09 13:17:43.798757,1103,594
2024-04-09 13:17:43.900472,1103,594
2024-04-09 13:17:44.002441,1103,594
2024-04-09 13:17:44.103260,1103,594
2024-04-09 13:17:44.205708,1103,594
2024-04-09 13:17:44.307716,1103,594
2024-04-09 13:17:44.409677,1103,594
2024-04-09 13:17:44.511687,1103,594
2024-04-09 13:17:44.613715,1103,594
